target_id	length	eff_length	est_counts	tpm
HORVU.MOREX.r2.5HG0442190.1	495	241.178	0	0
HORVU.MOREX.r2.5HG0442200.1	627	372.861	0	0
HORVU.MOREX.r2.5HG0442210.1	1356	1101.82	0	0
HORVU.MOREX.r2.5HG0442220.1	1158	903.817	30	0.93143
HORVU.MOREX.r2.5HG0442230.1	570	315.91	0	0
HORVU.MOREX.r2.5HG0442240.1	333	91.0774	0	0
HORVU.MOREX.r2.5HG0442250.1	381	130.812	492	105.542
HORVU.MOREX.r2.5HG0442260.1	2823	2568.82	0	0
HORVU.MOREX.r2.5HG0442270.1	858	603.84	0	0
HORVU.MOREX.r2.5HG0442280.1	1110	855.817	0	0
HORVU.MOREX.r2.5HG0442290.1	615	360.861	4	0.311049
HORVU.MOREX.r2.5HG0442300.1	561	306.922	0	0
HORVU.MOREX.r2.5HG0442310.1	861	606.817	1	0.0462436
HORVU.MOREX.r2.5HG0442320.1	192	29.1399	0	0
HORVU.MOREX.r2.5HG0442330.1	663	408.861	0	0
HORVU.MOREX.r2.5HG0442340.1	459	205.523	0	0
HORVU.MOREX.r2.5HG0442350.1	420	167.46	0	0
HORVU.MOREX.r2.5HG0442360.1	768	513.861	2	0.109218
HORVU.MOREX.r2.5HG0442370.1	1464	1209.82	320	7.42232
HORVU.MOREX.r2.5HG0442380.1	1176	921.817	0	0
HORVU.MOREX.r2.5HG0442390.1	267	54.0326	0	0
HORVU.MOREX.r2.5HG0442400.1	484	230.283	0	0
HORVU.MOREX.r2.5HG0442410.1	1293	1038.82	833	22.5017
HORVU.MOREX.r2.5HG0442420.1	1233	978.817	0	0
HORVU.MOREX.r2.5HG0442430.1	972	717.817	0	0
HORVU.MOREX.r2.5HG0442440.1	201	31.7254	0	0
HORVU.MOREX.r2.5HG0442450.1	192	29.1399	0	0
HORVU.MOREX.r2.5HG0442460.1	507	253.105	0	0
HORVU.MOREX.r2.5HG0442470.1	1410	1155.82	0	0
HORVU.MOREX.r2.5HG0442480.1	561	306.922	0	0
HORVU.MOREX.r2.5HG0442490.1	246	46.4435	0	0
HORVU.MOREX.r2.5HG0442500.1	459	205.523	0	0
HORVU.MOREX.r2.5HG0442510.1	201	31.7254	0	0
HORVU.MOREX.r2.5HG0442520.1	408	156.02	0	0
HORVU.MOREX.r2.5HG0442530.1	363	115.099	0	0
HORVU.MOREX.r2.5HG0442540.1	1074	819.817	0	0
HORVU.MOREX.r2.5HG0442550.1	354	107.498	0	0
HORVU.MOREX.r2.5HG0442560.1	366	117.709	0	0
HORVU.MOREX.r2.5HG0442570.1	378	128.14	0	0
HORVU.MOREX.r2.5HG0442580.1	303	71.7663	0	0
HORVU.MOREX.r2.5HG0442590.1	312	77.1918	0	0
HORVU.MOREX.r2.5HG0442600.1	870	615.817	6608	301.112
HORVU.MOREX.r2.5HG0442610.1	1461	1206.82	0	0
HORVU.MOREX.r2.5HG0442620.1	765	510.861	0	0
HORVU.MOREX.r2.5HG0442630.1	432	179.106	0	0
HORVU.MOREX.r2.5HG0442640.1	771	516.861	0	0
HORVU.MOREX.r2.5HG0442650.1	765	510.861	0	0
HORVU.MOREX.r2.5HG0442660.1	312	77.1918	0	0
HORVU.MOREX.r2.5HG0442670.1	480	226.292	0	0
HORVU.MOREX.r2.5HG0442680.1	1467	1212.82	0	0
HORVU.MOREX.r2.5HG0442690.1	1188	933.817	0	0
HORVU.MOREX.r2.5HG0442700.1	1161	906.817	0	0
HORVU.MOREX.r2.5HG0442710.1	459	205.523	0	0
HORVU.MOREX.r2.5HG0442720.1	1281	1026.82	235	6.4222
HORVU.MOREX.r2.5HG0442730.1	264	52.8776	1	0.530686
HORVU.MOREX.r2.5HG0442740.1	1761	1506.82	4	0.0744919
HORVU.MOREX.r2.5HG0442750.1	246	46.4435	0	0
HORVU.MOREX.r2.5HG0442760.1	219	37.5632	0	0
HORVU.MOREX.r2.5HG0442770.1	333	91.0774	0	0
HORVU.MOREX.r2.5HG0442780.1	495	241.178	0	0
HORVU.MOREX.r2.5HG0442790.1	939	684.817	0	0
HORVU.MOREX.r2.5HG0442800.1	312	77.1918	0	0
HORVU.MOREX.r2.5HG0442810.1	465	211.446	0	0
HORVU.MOREX.r2.5HG0442820.1	1326	1071.82	69	1.8065
HORVU.MOREX.r2.5HG0442830.1	1971	1716.82	0	0
HORVU.MOREX.r2.5HG0442840.1	192	29.1399	0	0
HORVU.MOREX.r2.5HG0442850.1	738	483.861	0	0
HORVU.MOREX.r2.5HG0442860.1	249	47.392	0	0
HORVU.MOREX.r2.5HG0442870.1	1215	960.817	29	0.846967
HORVU.MOREX.r2.5HG0442880.1	276	57.7882	4	1.94236
HORVU.MOREX.r2.5HG0442890.1	1134	879.817	0	0
HORVU.MOREX.r2.5HG0442900.1	297	68.3897	8	3.28253
HORVU.MOREX.r2.5HG0442910.1	357	109.998	0	0
HORVU.MOREX.r2.5HG0442920.1	351	104.976	124	33.1468
HORVU.MOREX.r2.5HG0442930.1	669	414.861	22	1.48809
HORVU.MOREX.r2.5HG0442940.1	879	624.817	55	2.47013
HORVU.MOREX.r2.5HG0442950.1	984	729.817	960	36.9119
HORVU.MOREX.r2.5HG0442960.1	618	363.861	92	7.09515
HORVU.MOREX.r2.5HG0442970.1	1230	975.817	2095	60.2455
HORVU.MOREX.r2.5HG0442980.1	1215	960.817	48	1.40188
HORVU.MOREX.r2.5HG0442990.1	663	408.861	0	0
HORVU.MOREX.r2.5HG0443000.1	2439	2184.82	0	0
HORVU.MOREX.r2.5HG0443010.1	369	120.33	0	0
HORVU.MOREX.r2.5HG0443020.1	156	21.1202	0	0
HORVU.MOREX.r2.5HG0443030.1	2772	2517.82	226	2.5188
HORVU.MOREX.r2.5HG0443040.1	303	71.7663	420	164.225
HORVU.MOREX.r2.5HG0443050.1	300	69.9903	0	0
HORVU.MOREX.r2.5HG0443060.1	2463	2208.82	90	1.14338
HORVU.MOREX.r2.5HG0443070.1	744	489.861	16	0.916551
HORVU.MOREX.r2.5HG0443080.1	1533	1278.82	154	3.37926
HORVU.MOREX.r2.5HG0443090.1	2238	1983.82	10	0.141452
HORVU.MOREX.r2.5HG0443100.1	540	285.976	0	0
HORVU.MOREX.r2.5HG0443110.1	441	187.854	0	0
HORVU.MOREX.r2.5HG0443120.1	1887	1632.82	2	0.0343718
HORVU.MOREX.r2.5HG0443130.1	1119	864.817	152	4.93206
HORVU.MOREX.r2.5HG0443140.1	333	91.0774	0	0
HORVU.MOREX.r2.5HG0443150.1	576	321.91	0	0
HORVU.MOREX.r2.5HG0443160.1	342	97.8492	0	0
HORVU.MOREX.r2.5HG0443170.1	324	84.7888	0	0
HORVU.MOREX.r2.5HG0443180.1	594	339.861	0	0
HORVU.MOREX.r2.5HG0443190.1	1104	849.817	589	19.4491
HORVU.MOREX.r2.5HG0443200.1	345	100.192	0	0
HORVU.MOREX.r2.5HG0443210.1	1371	1116.82	0	0
HORVU.MOREX.r2.5HG0443220.1	1179	924.817	0	0
HORVU.MOREX.r2.5HG0443230.1	366	117.709	0	0
HORVU.MOREX.r2.5HG0443240.1	324	84.7888	0	0
HORVU.MOREX.r2.5HG0443250.1	1536	1281.82	263	5.75757
HORVU.MOREX.r2.5HG0443260.1	1155	900.817	103	3.20856
HORVU.MOREX.r2.5HG0443270.1	360	112.49	0	0
HORVU.MOREX.r2.5HG0443280.1	1539	1284.82	35	0.764427
HORVU.MOREX.r2.5HG0443290.1	648	393.861	172	12.2545
HORVU.MOREX.r2.5HG0443300.1	438	184.958	1	0.151718
HORVU.MOREX.r2.5HG0443310.1	438	184.958	0	0
HORVU.MOREX.r2.5HG0443320.1	495	241.178	4	0.465405
HORVU.MOREX.r2.5HG0443330.1	651	396.861	0	0
HORVU.MOREX.r2.5HG0443340.1	456	202.561	0	0
HORVU.MOREX.r2.5HG0443350.1	1200	945.817	0	0
HORVU.MOREX.r2.5HG0443360.1	330	88.8226	0	0
HORVU.MOREX.r2.5HG0443370.1	630	375.861	0	0
HORVU.MOREX.r2.5HG0443380.1	1977	1722.82	0	0
HORVU.MOREX.r2.5HG0443390.1	432	179.106	0	0
HORVU.MOREX.r2.5HG0443400.1	1041	786.817	0	0
HORVU.MOREX.r2.5HG0443410.1	1116	861.817	49	1.59548
HORVU.MOREX.r2.5HG0443420.1	243	45.3662	0	0
HORVU.MOREX.r2.5HG0443430.1	831	576.84	0	0
HORVU.MOREX.r2.5HG0443440.1	1113	858.817	0	0
HORVU.MOREX.r2.5HG0443450.1	3222	2967.82	0	0
HORVU.MOREX.r2.5HG0443460.1	759	504.861	0	0
HORVU.MOREX.r2.5HG0443470.1	348	102.571	0	0
HORVU.MOREX.r2.5HG0443480.1	396	144.794	0	0
HORVU.MOREX.r2.5HG0443490.1	237	43.5381	0	0
HORVU.MOREX.r2.5HG0443500.1	312	77.1918	5	1.81764
HORVU.MOREX.r2.5HG0443510.1	1482	1227.82	1	0.0228547
HORVU.MOREX.r2.5HG0443520.1	1113	858.817	2	0.0653489
HORVU.MOREX.r2.5HG0443530.1	885	630.817	0	0
HORVU.MOREX.r2.5HG0443540.1	1026	771.817	33	1.1998
HORVU.MOREX.r2.5HG0443550.1	411	158.849	0	0
HORVU.MOREX.r2.5HG0443560.1	447	193.79	0	0
HORVU.MOREX.r2.5HG0443570.1	2013	1758.82	87	1.38806
HORVU.MOREX.r2.5HG0443580.1	1416	1161.82	0	0
HORVU.MOREX.r2.5HG0443590.1	2403	2148.82	0	0
HORVU.MOREX.r2.5HG0443600.1	2259	2004.82	2	0.027994
HORVU.MOREX.r2.5HG0443610.1	594	339.861	0	0
HORVU.MOREX.r2.5HG0443620.1	771	516.861	0	0
HORVU.MOREX.r2.5HG0443630.1	357	109.998	0	0
HORVU.MOREX.r2.5HG0443640.1	2238	1983.82	306	4.32842
HORVU.MOREX.r2.5HG0443650.1	309	75.2915	0	0
HORVU.MOREX.r2.5HG0443660.1	549	294.944	1	0.0951415
HORVU.MOREX.r2.5HG0443670.1	1323	1068.82	1953	51.2753
HORVU.MOREX.r2.5HG0443680.1	2352	2097.82	946	12.6541
HORVU.MOREX.r2.5HG0443690.1	237	43.5381	0	0
HORVU.MOREX.r2.5HG0443700.1	423	170.365	0	0
HORVU.MOREX.r2.5HG0443710.1	342	97.8492	0	0
HORVU.MOREX.r2.5HG0443720.1	699	444.861	41	2.58624
HORVU.MOREX.r2.5HG0443730.1	1674	1419.82	1	0.0197641
HORVU.MOREX.r2.5HG0443740.1	1296	1041.82	52	1.40062
HORVU.MOREX.r2.5HG0443750.1	396	144.794	6	1.16282
HORVU.MOREX.r2.5HG0443760.1	741	486.861	0	0
HORVU.MOREX.r2.5HG0443770.1	219	37.5632	0	0
HORVU.MOREX.r2.5HG0443780.1	2232	1977.82	0	0
HORVU.MOREX.r2.5HG0443790.1	273	56.369	0	0
HORVU.MOREX.r2.5HG0443800.1	1686	1431.82	296	5.80114
HORVU.MOREX.r2.5HG0443810.1	507	253.105	0	0
HORVU.MOREX.r2.5HG0443820.1	2235	1980.82	0	0
HORVU.MOREX.r2.5HG0443830.1	2217	1962.82	0	0
HORVU.MOREX.r2.5HG0443840.1	192	29.1399	0	0
HORVU.MOREX.r2.5HG0443850.1	762	507.861	67	3.70202
HORVU.MOREX.r2.5HG0443860.1	339	95.5813	200	58.7173
HORVU.MOREX.r2.5HG0443870.1	360	112.49	1	0.249456
HORVU.MOREX.r2.5HG0443880.1	207	33.7333	2	1.66372
HORVU.MOREX.r2.5HG0443890.1	369	120.33	0	0
HORVU.MOREX.r2.5HG0443900.1	324	84.7888	4	1.32383
HORVU.MOREX.r2.5HG0443910.1	531	277.007	0	0
HORVU.MOREX.r2.5HG0443920.1	939	684.817	0	0
HORVU.MOREX.r2.5HG0443930.1	768	513.861	0	0
HORVU.MOREX.r2.5HG0443940.1	396	144.794	22	4.26366
HORVU.MOREX.r2.5HG0443950.1	897	642.817	8	0.34923
HORVU.MOREX.r2.5HG0443960.1	246	46.4435	0	0
HORVU.MOREX.r2.5HG0443970.1	1248	993.817	421	11.8873
HORVU.MOREX.r2.5HG0443980.1	414	161.724	0	0
HORVU.MOREX.r2.5HG0443990.1	1506	1251.82	0	0
HORVU.MOREX.r2.5HG0444000.1	339	95.5813	0	0
HORVU.MOREX.r2.5HG0444010.1	3093	2838.82	0	0
HORVU.MOREX.r2.5HG0444020.1	861	606.817	264	12.2083
HORVU.MOREX.r2.5HG0444030.1	873	618.817	140.65	6.37805
HORVU.MOREX.r2.5HG0444040.1	1251	996.817	0	0
HORVU.MOREX.r2.5HG0444050.1	1224	969.817	0	0
HORVU.MOREX.r2.5HG0444060.1	339	95.5813	0	0
HORVU.MOREX.r2.5HG0444070.1	1140	885.817	4	0.126714
HORVU.MOREX.r2.5HG0444080.1	654	399.861	0	0
HORVU.MOREX.r2.5HG0444090.1	2313	2058.82	481.144	6.55794
HORVU.MOREX.r2.5HG0444100.1	1200	945.817	413	12.2533
HORVU.MOREX.r2.5HG0444110.1	3195	2940.82	97	0.925578
HORVU.MOREX.r2.5HG0444120.1	654	399.861	358	25.1237
HORVU.MOREX.r2.5HG0444130.1	510	256.087	86	9.42369
HORVU.MOREX.r2.5HG0444140.1	195	29.8803	0	0
HORVU.MOREX.r2.5HG0444150.1	459	205.523	0	0
HORVU.MOREX.r2.5HG0444160.1	1182	927.817	62	1.87516
HORVU.MOREX.r2.5HG0444170.1	3849	3594.82	0	0
HORVU.MOREX.r2.5HG0444180.1	1113	858.817	0	0
HORVU.MOREX.r2.5HG0444190.1	2442	2187.82	0	0
HORVU.MOREX.r2.5HG0444200.1	495	241.178	0	0
HORVU.MOREX.r2.5HG0444210.1	567	312.922	0	0
HORVU.MOREX.r2.5HG0444220.1	651	396.861	0	0
HORVU.MOREX.r2.5HG0444230.1	867	612.817	106	4.85383
HORVU.MOREX.r2.5HG0444240.1	351	104.976	0	0
HORVU.MOREX.r2.5HG0444250.1	636	381.861	0	0
HORVU.MOREX.r2.5HG0444260.1	237	43.5381	0	0
HORVU.MOREX.r2.5HG0444270.1	333	91.0774	0	0
HORVU.MOREX.r2.5HG0444280.1	645	390.861	0	0
HORVU.MOREX.r2.5HG0444290.1	243	45.3662	0	0
HORVU.MOREX.r2.5HG0444300.1	882	627.817	0	0
HORVU.MOREX.r2.5HG0444310.1	882	627.817	0	0
HORVU.MOREX.r2.5HG0444320.1	828	573.84	0	0
HORVU.MOREX.r2.5HG0444330.1	258	50.4703	0	0
HORVU.MOREX.r2.5HG0444340.1	390	139.152	0	0
HORVU.MOREX.r2.5HG0444350.1	321	82.9525	0	0
HORVU.MOREX.r2.5HG0444360.1	1704	1449.82	1077	20.8455
HORVU.MOREX.r2.5HG0444370.1	501	247.115	0	0
HORVU.MOREX.r2.5HG0444380.1	1260	1005.82	0	0
HORVU.MOREX.r2.5HG0444390.1	396	144.794	0	0
HORVU.MOREX.r2.5HG0444400.1	762	507.861	28	1.54711
HORVU.MOREX.r2.5HG0444410.1	501	247.115	0	0
HORVU.MOREX.r2.5HG0444420.1	372	122.88	0	0
HORVU.MOREX.r2.5HG0444430.1	543	288.965	3	0.29133
HORVU.MOREX.r2.5HG0444440.1	750	495.861	0	0
HORVU.MOREX.r2.5HG0444450.1	321	82.9525	42	14.2079
HORVU.MOREX.r2.5HG0444460.1	366	117.709	0	0
HORVU.MOREX.r2.5HG0444470.1	348	102.571	0	0
HORVU.MOREX.r2.5HG0444480.1	300	69.9903	0	0
HORVU.MOREX.r2.5HG0444490.1	744	489.861	0	0
HORVU.MOREX.r2.5HG0444500.1	660	405.861	754	52.1319
HORVU.MOREX.r2.5HG0444510.1	381	130.812	0	0
HORVU.MOREX.r2.5HG0444520.1	270	55.0896	0	0
HORVU.MOREX.r2.5HG0444530.1	375	125.502	0	0
HORVU.MOREX.r2.5HG0444540.1	1191	936.817	9	0.269586
HORVU.MOREX.r2.5HG0444550.1	1779	1524.82	0	0
HORVU.MOREX.r2.5HG0444560.1	450	196.732	13	1.85429
HORVU.MOREX.r2.5HG0444570.1	1227	972.817	0	0
HORVU.MOREX.r2.5HG0444580.1	396	144.794	0	0
HORVU.MOREX.r2.5HG0444590.1	1212	957.817	0	0
HORVU.MOREX.r2.5HG0444600.1	336	93.2779	0	0
HORVU.MOREX.r2.5HG0444610.1	1017	762.817	0	0
HORVU.MOREX.r2.5HG0444620.1	993	738.817	1472	55.9088
HORVU.MOREX.r2.5HG0444630.1	252	48.3857	0	0
HORVU.MOREX.r2.5HG0444640.1	753	498.861	0	0
HORVU.MOREX.r2.5HG0444650.1	621	366.861	0	0
HORVU.MOREX.r2.5HG0444660.1	474	220.358	4026.99	512.817
HORVU.MOREX.r2.5HG0444670.1	3330	3075.82	0	0
HORVU.MOREX.r2.5HG0444680.1	288	63.6029	0	0
HORVU.MOREX.r2.5HG0444690.1	3840	3585.82	2	0.0156513
HORVU.MOREX.r2.5HG0444700.1	1485	1230.82	1	0.022799
HORVU.MOREX.r2.5HG0444710.1	780	525.861	0	0
HORVU.MOREX.r2.5HG0444720.1	801	546.861	1	0.0513136
HORVU.MOREX.r2.5HG0444730.1	1440	1185.82	75	1.77481
HORVU.MOREX.r2.5HG0444740.1	1497	1242.82	0	0
HORVU.MOREX.r2.5HG0444750.1	1077	822.817	0	0
HORVU.MOREX.r2.5HG0444760.1	444	190.84	0	0
HORVU.MOREX.r2.5HG0444770.1	621	366.861	2.1271	0.162703
HORVU.MOREX.r2.5HG0444780.1	210	34.717	0	0
HORVU.MOREX.r2.5HG0444790.1	1359	1104.82	1747	44.3723
HORVU.MOREX.r2.5HG0444800.1	588	333.861	213	17.9029
HORVU.MOREX.r2.5HG0444810.1	633	378.861	6	0.444407
HORVU.MOREX.r2.5HG0444820.1	2967	2712.82	0	0
HORVU.MOREX.r2.5HG0444830.1	1260	1005.82	0	0
HORVU.MOREX.r2.5HG0444840.1	345	100.192	0	0
HORVU.MOREX.r2.5HG0444850.1	450	196.732	0	0
HORVU.MOREX.r2.5HG0444860.1	2784	2529.82	0	0
HORVU.MOREX.r2.5HG0444870.1	228	40.771	0	0
HORVU.MOREX.r2.5HG0444880.1	2811	2556.82	0	0
HORVU.MOREX.r2.5HG0444890.1	453	199.688	0	0
HORVU.MOREX.r2.5HG0444900.1	729	474.861	10	0.590939
HORVU.MOREX.r2.5HG0444910.1	1011	756.817	12	0.444938
HORVU.MOREX.r2.5HG0444920.1	387	136.333	0	0
HORVU.MOREX.r2.5HG0444930.1	429	176.152	3	0.477906
HORVU.MOREX.r2.5HG0444940.1	471	217.382	0	0
HORVU.MOREX.r2.5HG0444950.1	444	190.84	0	0
HORVU.MOREX.r2.5HG0444960.1	306	73.4485	1	0.382055
HORVU.MOREX.r2.5HG0444970.1	1329	1074.82	978.205	25.539
HORVU.MOREX.r2.5HG0444980.1	1002	747.817	0	0
HORVU.MOREX.r2.5HG0444990.1	945	690.817	0	0
HORVU.MOREX.r2.5HG0445000.1	483	229.283	0	0
HORVU.MOREX.r2.5HG0445010.1	1527	1272.82	0	0
HORVU.MOREX.r2.5HG0445020.1	498	244.151	0	0
HORVU.MOREX.r2.5HG0445030.1	372	122.88	0	0
HORVU.MOREX.r2.5HG0445040.1	396	144.794	0	0
HORVU.MOREX.r2.5HG0445050.1	216	36.478	0	0
HORVU.MOREX.r2.5HG0445060.1	2019	1764.82	0	0
HORVU.MOREX.r2.5HG0445070.1	813	558.861	0	0
HORVU.MOREX.r2.5HG0445080.1	855	600.84	2318	108.259
HORVU.MOREX.r2.5HG0445090.1	372	122.88	0	0
HORVU.MOREX.r2.5HG0445100.1	5022	4767.82	0	0
HORVU.MOREX.r2.5HG0445110.1	1542	1287.82	41	0.893386
HORVU.MOREX.r2.5HG0445120.1	567	312.922	321	28.7858
HORVU.MOREX.r2.5HG0445130.1	1614	1359.82	52	1.07308
HORVU.MOREX.r2.5HG0445140.1	1140	885.817	292	9.25014
HORVU.MOREX.r2.5HG0445150.1	387	136.333	0	0
HORVU.MOREX.r2.5HG0445160.1	318	81.0015	0	0
HORVU.MOREX.r2.5HG0445170.1	588	333.861	0	0
HORVU.MOREX.r2.5HG0445180.1	1644	1389.82	3	0.0605721
HORVU.MOREX.r2.5HG0445190.1	1920	1665.82	5	0.0842271
HORVU.MOREX.r2.5HG0445200.1	321	82.9525	0	0
HORVU.MOREX.r2.5HG0445210.1	375	125.502	0	0
HORVU.MOREX.r2.5HG0445220.1	432	179.106	0	0
HORVU.MOREX.r2.5HG0445230.1	798	543.861	4	0.206387
HORVU.MOREX.r2.5HG0445240.1	939	684.817	106	4.34351
HORVU.MOREX.r2.5HG0445250.1	1353	1098.82	3	0.0766135
HORVU.MOREX.r2.5HG0445260.1	1239	984.817	0	0
HORVU.MOREX.r2.5HG0445270.1	918	663.817	0	0
HORVU.MOREX.r2.5HG0445280.1	366	117.709	5	1.19198
HORVU.MOREX.r2.5HG0445290.1	792	537.861	0	0
HORVU.MOREX.r2.5HG0445300.1	795	540.861	0	0
HORVU.MOREX.r2.5HG0445310.1	984	729.817	0	0
HORVU.MOREX.r2.5HG0445320.1	1290	1035.82	0	0
HORVU.MOREX.r2.5HG0445330.1	1242	987.817	0	0
HORVU.MOREX.r2.5HG0445340.1	990	735.817	0	0
HORVU.MOREX.r2.5HG0445350.1	3291	3036.82	0	0
HORVU.MOREX.r2.5HG0445360.1	324	84.7888	0	0
HORVU.MOREX.r2.5HG0445370.1	318	81.0015	0	0
HORVU.MOREX.r2.5HG0445380.1	309	75.2915	4	1.49081
HORVU.MOREX.r2.5HG0445390.1	2700	2445.82	0	0
HORVU.MOREX.r2.5HG0445400.1	1308	1053.82	0	0
HORVU.MOREX.r2.5HG0445410.1	357	109.998	0	0
HORVU.MOREX.r2.5HG0445420.1	993	738.817	0	0
HORVU.MOREX.r2.5HG0445430.1	1779	1524.82	0	0
HORVU.MOREX.r2.5HG0445440.1	726	471.861	0	0
HORVU.MOREX.r2.5HG0445450.1	2256	2001.82	314	4.40164
HORVU.MOREX.r2.5HG0445460.1	915	660.817	0	0
HORVU.MOREX.r2.5HG0445470.1	1176	921.817	0	0
HORVU.MOREX.r2.5HG0445480.1	435	182.005	5	0.770895
HORVU.MOREX.r2.5HG0445490.1	231	41.6815	0	0
HORVU.MOREX.r2.5HG0445500.1	1323	1068.82	15	0.393819
HORVU.MOREX.r2.5HG0445510.1	759	504.861	670	37.2402
HORVU.MOREX.r2.5HG0445520.1	303	71.7663	12	4.69213
HORVU.MOREX.r2.5HG0445530.1	507	253.105	0	0
HORVU.MOREX.r2.5HG0445540.1	1104	849.817	1309	43.2239
HORVU.MOREX.r2.5HG0445550.1	900	645.817	0	0
HORVU.MOREX.r2.5HG0445560.1	318	81.0015	0	0
HORVU.MOREX.r2.5HG0445570.1	657	402.861	109	7.59243
HORVU.MOREX.r2.5HG0445580.1	465	211.446	1171	155.406
HORVU.MOREX.r2.5HG0445590.1	594	339.861	24	1.98161
HORVU.MOREX.r2.5HG0445600.1	555	300.922	82	7.64663
HORVU.MOREX.r2.5HG0445610.1	300	69.9903	0	0
HORVU.MOREX.r2.5HG0445620.1	1503	1248.82	1	0.0224704
HORVU.MOREX.r2.5HG0445630.1	369	120.33	0	0
HORVU.MOREX.r2.5HG0445640.1	420	167.46	0	0
HORVU.MOREX.r2.5HG0445650.1	420	167.46	0	0
HORVU.MOREX.r2.5HG0445660.1	420	167.46	0	0
HORVU.MOREX.r2.5HG0445670.1	5070	4815.82	0	0
HORVU.MOREX.r2.5HG0445680.1	360	112.49	0	0
HORVU.MOREX.r2.5HG0445690.1	6360	6105.82	1	0.00459585
HORVU.MOREX.r2.5HG0445700.1	423	170.365	0	0
HORVU.MOREX.r2.5HG0445710.1	2079	1824.82	999	15.3623
HORVU.MOREX.r2.5HG0445720.1	1158	903.817	89	2.76324
HORVU.MOREX.r2.5HG0445730.1	645	390.861	14	1.00511
HORVU.MOREX.r2.5HG0445740.1	792	537.861	489	25.5122
HORVU.MOREX.r2.5HG0445750.1	2877	2622.82	225	2.40727
HORVU.MOREX.r2.5HG0445760.1	432	179.106	0	0
HORVU.MOREX.r2.5HG0445770.1	1158	903.817	0	0
HORVU.MOREX.r2.5HG0445780.1	1938	1683.82	0	0
HORVU.MOREX.r2.5HG0445790.1	495	241.178	0	0
HORVU.MOREX.r2.5HG0445800.1	732	477.861	0	0
HORVU.MOREX.r2.5HG0445810.1	432	179.106	0	0
HORVU.MOREX.r2.5HG0445820.1	2823	2568.82	3	0.0327716
HORVU.MOREX.r2.5HG0445830.1	447	193.79	0	0
HORVU.MOREX.r2.5HG0445840.1	1125	870.817	115	3.70578
HORVU.MOREX.r2.5HG0445850.1	441	187.854	0	0
HORVU.MOREX.r2.5HG0445860.1	360	112.49	0	0
HORVU.MOREX.r2.5HG0445870.1	201	31.7254	3	2.65353
HORVU.MOREX.r2.5HG0445880.1	546	291.944	173	16.6286
HORVU.MOREX.r2.5HG0445890.1	1242	987.817	168.351	4.78243
HORVU.MOREX.r2.5HG0445900.1	1152	897.817	0	0
HORVU.MOREX.r2.5HG0445910.1	2058	1803.82	0	0
HORVU.MOREX.r2.5HG0445920.1	2064	1809.82	0	0
HORVU.MOREX.r2.5HG0445930.1	396	144.794	0	0
HORVU.MOREX.r2.5HG0445940.1	1617	1362.82	0	0
HORVU.MOREX.r2.5HG0445950.1	825	570.861	0	0
HORVU.MOREX.r2.5HG0445960.1	330	88.8226	0	0
HORVU.MOREX.r2.5HG0445970.1	324	84.7888	0	0
HORVU.MOREX.r2.5HG0445980.1	285	62.0768	0	0
HORVU.MOREX.r2.5HG0445990.1	1536	1281.82	0	0
HORVU.MOREX.r2.5HG0446000.1	1215	960.817	0	0
HORVU.MOREX.r2.5HG0446010.1	1617	1362.82	162	3.3357
HORVU.MOREX.r2.5HG0446020.1	846	591.84	0	0
HORVU.MOREX.r2.5HG0446030.1	507	253.105	0	0
HORVU.MOREX.r2.5HG0446040.1	5760	5505.82	975	4.96927
HORVU.MOREX.r2.5HG0446050.1	411	158.849	5	0.883271
HORVU.MOREX.r2.5HG0446060.1	723	468.861	246	14.7231
HORVU.MOREX.r2.5HG0446070.1	1401	1146.82	213	5.21188
HORVU.MOREX.r2.5HG0446080.1	525	271.038	246	25.4692
HORVU.MOREX.r2.5HG0446090.1	1533	1278.82	135	2.96234
HORVU.MOREX.r2.5HG0446100.1	504	250.105	0	0
HORVU.MOREX.r2.5HG0446110.1	849	594.84	0	0
HORVU.MOREX.r2.5HG0446120.1	1110	855.817	0	0
HORVU.MOREX.r2.5HG0446130.1	399	147.514	0	0
HORVU.MOREX.r2.5HG0446140.1	1080	825.817	0	0
HORVU.MOREX.r2.5HG0446150.1	1749	1494.82	0	0
HORVU.MOREX.r2.5HG0446160.1	330	88.8226	0	0
HORVU.MOREX.r2.5HG0446170.1	537	282.976	0	0
HORVU.MOREX.r2.5HG0446180.1	1764	1509.82	65	1.20809
HORVU.MOREX.r2.5HG0446190.1	330	88.8226	0	0
HORVU.MOREX.r2.5HG0446200.1	360	112.49	0	0
HORVU.MOREX.r2.5HG0446210.1	1791	1536.82	32	0.584302
HORVU.MOREX.r2.5HG0446220.1	411	158.849	0	0
HORVU.MOREX.r2.5HG0446230.1	429	176.152	0	0
HORVU.MOREX.r2.5HG0446240.1	369	120.33	0	0
HORVU.MOREX.r2.5HG0446250.1	711	456.861	0	0
HORVU.MOREX.r2.5HG0446260.1	192	29.1399	0	0
HORVU.MOREX.r2.5HG0446270.1	2130	1875.82	0	0
HORVU.MOREX.r2.5HG0446280.1	1644	1389.82	190	3.83624
HORVU.MOREX.r2.5HG0446290.1	219	37.5632	0	0
HORVU.MOREX.r2.5HG0446300.1	801	546.861	0	0
HORVU.MOREX.r2.5HG0446310.1	1065	810.817	55	1.90348
