target_id	length	eff_length	est_counts	tpm
HORVU.MOREX.r2.5HG0440040.1	1410	1156.46	0	0
HORVU.MOREX.r2.5HG0440050.1	1449	1195.46	19	0.355935
HORVU.MOREX.r2.5HG0440060.1	1302	1048.46	1	0.02136
HORVU.MOREX.r2.5HG0440070.1	381	131.313	1	0.170548
HORVU.MOREX.r2.5HG0440080.1	2532	2278.46	2201.09	21.6346
HORVU.MOREX.r2.5HG0440090.1	2532	2278.46	9928.97	97.5922
HORVU.MOREX.r2.5HG0440100.1	2532	2278.46	4321.2	42.4732
HORVU.MOREX.r2.5HG0440110.1	555	301.646	6	0.445457
HORVU.MOREX.r2.5HG0440120.1	1587	1333.46	1	0.0167947
HORVU.MOREX.r2.5HG0440130.1	1377	1123.46	24	0.478416
HORVU.MOREX.r2.5HG0440140.1	396	145.156	0	0
HORVU.MOREX.r2.5HG0440150.1	486	232.868	0	0
HORVU.MOREX.r2.5HG0440160.1	336	93.928	0	0
HORVU.MOREX.r2.5HG0440170.1	378	128.582	4134	720.018
HORVU.MOREX.r2.5HG0440180.1	351	105.5	0	0
HORVU.MOREX.r2.5HG0440190.1	333	91.7169	0	0
HORVU.MOREX.r2.5HG0440200.1	1152	898.461	375	9.34727
HORVU.MOREX.r2.5HG0440210.1	1953	1699.46	364	4.7967
HORVU.MOREX.r2.5HG0440220.1	645	391.506	0	0
HORVU.MOREX.r2.5HG0440230.1	6756	6502.46	171	0.58894
HORVU.MOREX.r2.5HG0440240.1	1488	1234.46	0	0
HORVU.MOREX.r2.5HG0440250.1	360	112.92	0	0
HORVU.MOREX.r2.5HG0440260.1	351	105.5	0	0
HORVU.MOREX.r2.5HG0440270.1	1533	1279.46	17	0.29756
HORVU.MOREX.r2.5HG0440280.1	303	72.1709	0	0
HORVU.MOREX.r2.5HG0440290.1	264	54.4688	0	0
HORVU.MOREX.r2.5HG0440300.1	1476	1222.46	34	0.622869
HORVU.MOREX.r2.5HG0440310.1	1539	1285.46	1308	22.7877
HORVU.MOREX.r2.5HG0440320.1	336	93.928	10	2.38428
HORVU.MOREX.r2.5HG0440330.1	468	214.954	143	14.8985
HORVU.MOREX.r2.5HG0440340.1	582	328.582	0	0
HORVU.MOREX.r2.5HG0440350.1	1185	931.461	74.6742	1.79539
HORVU.MOREX.r2.5HG0440360.1	1191	937.461	36.3258	0.867791
HORVU.MOREX.r2.5HG0440370.1	1011	757.461	0	0
HORVU.MOREX.r2.5HG0440380.1	1698	1444.46	0	0
HORVU.MOREX.r2.5HG0440390.1	2151	1897.46	587	6.92816
HORVU.MOREX.r2.5HG0440400.1	369	120.657	0	0
HORVU.MOREX.r2.5HG0440410.1	1380	1126.46	306	6.08356
HORVU.MOREX.r2.5HG0440420.1	1524	1270.46	0	0
HORVU.MOREX.r2.5HG0440430.1	4317	4063.46	15	0.0826699
HORVU.MOREX.r2.5HG0440440.1	444	191.366	0	0
HORVU.MOREX.r2.5HG0440450.1	807	553.461	8	0.32371
HORVU.MOREX.r2.5HG0440460.1	1227	973.461	3827	88.0425
HORVU.MOREX.r2.5HG0440470.1	336	93.928	1	0.238428
HORVU.MOREX.r2.5HG0440480.1	579	325.582	0	0
HORVU.MOREX.r2.5HG0440490.1	474	220.909	0	0
HORVU.MOREX.r2.5HG0440500.1	558	304.646	0	0
HORVU.MOREX.r2.5HG0440510.1	3435	3181.46	4	0.028157
HORVU.MOREX.r2.5HG0440520.1	309	75.7199	0	0
HORVU.MOREX.r2.5HG0440530.1	249	49.695	0	0
HORVU.MOREX.r2.5HG0440540.1	1320	1066.46	8	0.167995
HORVU.MOREX.r2.5HG0440550.1	1614	1360.46	5	0.0823069
HORVU.MOREX.r2.5HG0440560.1	813	559.461	3	0.120089
HORVU.MOREX.r2.5HG0440570.1	339	96.1691	0	0
HORVU.MOREX.r2.5HG0440580.1	1098	844.461	0	0
HORVU.MOREX.r2.5HG0440590.1	2583	2329.46	0	0
HORVU.MOREX.r2.5HG0440600.1	243	48.1699	0	0
HORVU.MOREX.r2.5HG0440610.1	321	83.4344	0	0
HORVU.MOREX.r2.5HG0440620.1	2895	2641.46	967	8.19851
HORVU.MOREX.r2.5HG0440630.1	474	220.909	3	0.304131
HORVU.MOREX.r2.5HG0440640.1	639	385.518	0	0
HORVU.MOREX.r2.5HG0440650.1	423	170.877	0	0
HORVU.MOREX.r2.5HG0440660.1	333	91.7169	0	0
HORVU.MOREX.r2.5HG0440670.1	441	188.429	0	0
HORVU.MOREX.r2.5HG0440680.1	345	100.746	4	0.889172
HORVU.MOREX.r2.5HG0440690.1	339	96.1691	0	0
HORVU.MOREX.r2.5HG0440700.1	447	194.309	57	6.56954
HORVU.MOREX.r2.5HG0440710.1	1173	919.461	3	0.0730702
HORVU.MOREX.r2.5HG0440720.1	1128	874.461	724	18.5417
HORVU.MOREX.r2.5HG0440730.1	1431	1177.46	532	10.1185
HORVU.MOREX.r2.5HG0440740.1	561	307.6	404	29.4135
HORVU.MOREX.r2.5HG0440750.1	750	496.494	23	1.03745
HORVU.MOREX.r2.5HG0440760.1	705	451.494	0	0
HORVU.MOREX.r2.5HG0440770.1	465	212.037	32	3.3798
HORVU.MOREX.r2.5HG0440780.1	1239	985.461	806	18.3167
HORVU.MOREX.r2.5HG0440790.1	855	601.461	0	0
HORVU.MOREX.r2.5HG0440800.1	597	343.571	0	0
HORVU.MOREX.r2.5HG0440810.1	456	203.179	0	0
HORVU.MOREX.r2.5HG0440820.1	396	145.156	1	0.154283
HORVU.MOREX.r2.5HG0440830.1	3186	2932.46	170	1.29828
HORVU.MOREX.r2.5HG0440840.1	1191	937.461	129	3.08169
HORVU.MOREX.r2.5HG0440850.1	471	217.922	0	0
HORVU.MOREX.r2.5HG0440860.1	654	400.506	0	0
HORVU.MOREX.r2.5HG0440870.1	1077	823.461	0	0
HORVU.MOREX.r2.5HG0440880.1	1320	1066.46	0	0
HORVU.MOREX.r2.5HG0440890.1	3639	3385.46	276	1.82576
HORVU.MOREX.r2.5HG0440900.1	519	265.713	1	0.084283
HORVU.MOREX.r2.5HG0440910.1	1428	1174.46	0	0
HORVU.MOREX.r2.5HG0440920.1	3315	3061.46	1912	13.9866
HORVU.MOREX.r2.5HG0440930.1	837	583.461	0	0
HORVU.MOREX.r2.5HG0440940.1	702	448.494	936	46.7382
HORVU.MOREX.r2.5HG0440950.1	414	162.255	26	3.58861
HORVU.MOREX.r2.5HG0440960.1	1938	1684.46	0	0
HORVU.MOREX.r2.5HG0440970.1	432	179.621	0	0
HORVU.MOREX.r2.5HG0440980.1	423	170.877	1	0.13106
HORVU.MOREX.r2.5HG0440990.1	417	165.108	0	0
HORVU.MOREX.r2.5HG0441000.1	396	145.156	0	0
HORVU.MOREX.r2.5HG0441010.1	1077	823.461	202	5.49365
HORVU.MOREX.r2.5HG0441020.1	5232	4978.46	1324	5.95587
HORVU.MOREX.r2.5HG0441030.1	1275	1021.46	0	0
HORVU.MOREX.r2.5HG0441040.1	618	364.529	0	0
HORVU.MOREX.r2.5HG0441050.1	2010	1756.46	1328	16.9321
HORVU.MOREX.r2.5HG0441060.1	1512	1258.46	153	2.72273
HORVU.MOREX.r2.5HG0441070.1	747	493.494	2137	96.9785
HORVU.MOREX.r2.5HG0441080.1	1134	880.461	931	23.6806
HORVU.MOREX.r2.5HG0441090.1	657	403.506	1	0.0555012
HORVU.MOREX.r2.5HG0441100.1	303	72.1709	0	0
HORVU.MOREX.r2.5HG0441110.1	1074	820.461	577	15.7496
HORVU.MOREX.r2.5HG0441120.1	1506	1252.46	11	0.196689
HORVU.MOREX.r2.5HG0441130.1	303	72.1709	24	7.44734
HORVU.MOREX.r2.5HG0441140.1	1065	811.461	268	7.39639
HORVU.MOREX.r2.5HG0441150.1	333	91.7169	207	50.5444
HORVU.MOREX.r2.5HG0441160.1	549	295.646	29	2.19674
HORVU.MOREX.r2.5HG0441170.1	660	406.506	206.676	11.3861
HORVU.MOREX.r2.5HG0441180.1	690	436.494	181	9.28652
HORVU.MOREX.r2.5HG0441190.1	1404	1150.46	36	0.700782
HORVU.MOREX.r2.5HG0441200.1	504	250.79	5	0.446491
HORVU.MOREX.r2.5HG0441210.1	240	47.2516	0	0
HORVU.MOREX.r2.5HG0441220.1	1881	1627.46	0	0
HORVU.MOREX.r2.5HG0441230.1	975	721.461	1.79526	0.0557272
HORVU.MOREX.r2.5HG0441240.1	339	96.1691	0	0
HORVU.MOREX.r2.5HG0441250.1	1488	1234.46	60	1.08849
HORVU.MOREX.r2.5HG0441260.1	678	424.506	0	0
HORVU.MOREX.r2.5HG0441270.1	1131	877.461	0	0
HORVU.MOREX.r2.5HG0441280.1	264	54.4688	0	0
HORVU.MOREX.r2.5HG0441290.1	561	307.6	0	0
HORVU.MOREX.r2.5HG0441300.1	3276	3022.46	969	7.17985
HORVU.MOREX.r2.5HG0441310.1	375	125.986	0	0
HORVU.MOREX.r2.5HG0441320.1	249	49.695	0	0
HORVU.MOREX.r2.5HG0441330.1	2163	1909.46	0	0
HORVU.MOREX.r2.5HG0441340.1	711	457.494	0	0
HORVU.MOREX.r2.5HG0441350.1	1686	1432.46	570	8.91137
HORVU.MOREX.r2.5HG0441360.1	534	280.671	0	0
HORVU.MOREX.r2.5HG0441370.1	198	36.8427	0	0
HORVU.MOREX.r2.5HG0441380.1	738	484.494	0	0
HORVU.MOREX.r2.5HG0441390.1	1947	1693.46	486	6.42708
HORVU.MOREX.r2.5HG0441400.1	552	298.646	0	0
HORVU.MOREX.r2.5HG0441410.1	993	739.461	0	0
HORVU.MOREX.r2.5HG0441420.1	849	595.461	0	0
HORVU.MOREX.r2.5HG0441430.1	1158	904.461	0	0
HORVU.MOREX.r2.5HG0441440.1	1110	856.461	0	0
HORVU.MOREX.r2.5HG0441450.1	246	48.9035	242	110.822
HORVU.MOREX.r2.5HG0441460.1	621	367.529	0	0
HORVU.MOREX.r2.5HG0441470.1	639	385.518	345.683	20.081
HORVU.MOREX.r2.5HG0441480.1	2124	1870.46	877	10.5003
HORVU.MOREX.r2.5HG0441490.1	2595	2341.46	409	3.91191
HORVU.MOREX.r2.5HG0441500.1	1047	793.461	544	15.3542
HORVU.MOREX.r2.5HG0441510.1	330	89.6568	0	0
HORVU.MOREX.r2.5HG0441520.1	573	319.591	3	0.210222
HORVU.MOREX.r2.5HG0441530.1	1314	1060.46	55	1.1615
HORVU.MOREX.r2.5HG0441540.1	315	79.4212	75.7305	21.3544
HORVU.MOREX.r2.5HG0441550.1	1026	772.461	0	0
HORVU.MOREX.r2.5HG0441560.1	315	79.4212	0	0
HORVU.MOREX.r2.5HG0441570.1	1416	1162.46	0	0
HORVU.MOREX.r2.5HG0441580.1	348	103.069	0	0
HORVU.MOREX.r2.5HG0441590.1	264	54.4688	0	0
HORVU.MOREX.r2.5HG0441600.1	339	96.1691	0	0
HORVU.MOREX.r2.5HG0441610.1	327	87.5523	0	0
HORVU.MOREX.r2.5HG0441620.1	1185	931.461	8	0.192344
HORVU.MOREX.r2.5HG0441630.1	441	188.429	282	33.5162
HORVU.MOREX.r2.5HG0441640.1	1386	1132.46	0	0
HORVU.MOREX.r2.5HG0441650.1	1269	1015.46	0	0
HORVU.MOREX.r2.5HG0441660.1	327	87.5523	0	0
HORVU.MOREX.r2.5HG0441670.1	972	718.461	250	7.79273
HORVU.MOREX.r2.5HG0441680.1	588	334.582	332	22.2223
HORVU.MOREX.r2.5HG0441690.1	1587	1333.46	739	12.4113
HORVU.MOREX.r2.5HG0441700.1	669	415.506	0	0
HORVU.MOREX.r2.5HG0441710.1	4491	4237.46	1	0.00528502
HORVU.MOREX.r2.5HG0441720.1	2874	2620.46	94	0.803346
HORVU.MOREX.r2.5HG0441730.1	585	331.582	1628	109.955
HORVU.MOREX.r2.5HG0441740.1	1545	1291.46	12	0.208091
HORVU.MOREX.r2.5HG0441750.1	777	523.494	1.68101	0.0719135
HORVU.MOREX.r2.5HG0441760.1	612	358.54	0	0
HORVU.MOREX.r2.5HG0441770.1	642	388.518	0	0
HORVU.MOREX.r2.5HG0441780.1	1779	1525.46	0	0
HORVU.MOREX.r2.5HG0441790.1	330	89.6568	0	0
HORVU.MOREX.r2.5HG0441800.1	312	77.5916	0	0
HORVU.MOREX.r2.5HG0441810.1	1953	1699.46	0	0
HORVU.MOREX.r2.5HG0441820.1	285	62.7646	0	0
HORVU.MOREX.r2.5HG0441830.1	420	168.004	0	0
HORVU.MOREX.r2.5HG0441840.1	1254	1000.46	0	0
HORVU.MOREX.r2.5HG0441850.1	1296	1042.46	0	0
HORVU.MOREX.r2.5HG0441860.1	315	79.4212	0	0
HORVU.MOREX.r2.5HG0441870.1	312	77.5916	0	0
HORVU.MOREX.r2.5HG0441880.1	519	265.713	0	0
HORVU.MOREX.r2.5HG0441890.1	1632	1378.46	0	0
HORVU.MOREX.r2.5HG0441900.1	1395	1141.46	405	7.94596
HORVU.MOREX.r2.5HG0441910.1	438	185.484	3	0.362215
HORVU.MOREX.r2.5HG0441920.1	357	110.412	0	0
HORVU.MOREX.r2.5HG0441930.1	2295	2041.46	0	0
HORVU.MOREX.r2.5HG0441940.1	300	70.5627	0	0
HORVU.MOREX.r2.5HG0441950.1	420	168.004	14	1.86622
HORVU.MOREX.r2.5HG0441960.1	327	87.5523	1	0.255791
HORVU.MOREX.r2.5HG0441970.1	2331	2077.46	0	0
HORVU.MOREX.r2.5HG0441980.1	477	223.902	9	0.900195
HORVU.MOREX.r2.5HG0441990.1	1146	892.461	0	0
HORVU.MOREX.r2.5HG0442000.1	276	59.0513	0	0
HORVU.MOREX.r2.5HG0442010.1	1494	1240.46	0	0
HORVU.MOREX.r2.5HG0442020.1	309	75.7199	0	0
HORVU.MOREX.r2.5HG0442030.1	2754	2500.46	1507	13.4973
HORVU.MOREX.r2.5HG0442040.1	429	176.711	0	0
HORVU.MOREX.r2.5HG0442050.1	363	115.467	0	0
HORVU.MOREX.r2.5HG0442060.1	2124	1870.46	268	3.20877
HORVU.MOREX.r2.5HG0442070.1	978	724.461	1644	50.8205
HORVU.MOREX.r2.5HG0442080.1	2226	1972.46	1289	14.6351
HORVU.MOREX.r2.5HG0442090.1	465	212.037	0	0
HORVU.MOREX.r2.5HG0442100.1	1809	1555.46	313	4.50648
HORVU.MOREX.r2.5HG0442110.1	240	47.2516	0	0
HORVU.MOREX.r2.5HG0442120.1	2025	1771.46	144	1.82047
HORVU.MOREX.r2.5HG0442130.1	1965	1711.46	0	0
HORVU.MOREX.r2.5HG0442140.1	339	96.1691	0	0
HORVU.MOREX.r2.5HG0442150.1	1707	1453.46	0	0
HORVU.MOREX.r2.5HG0442160.1	1101	847.461	194	5.12666
HORVU.MOREX.r2.5HG0442170.1	2514	2260.46	8	0.0792584
HORVU.MOREX.r2.5HG0442180.1	2124	1870.46	0	0
HORVU.MOREX.r2.5HG0442190.1	495	241.812	0	0
HORVU.MOREX.r2.5HG0442200.1	627	373.518	1	0.0599571
HORVU.MOREX.r2.5HG0442210.1	1356	1102.46	0	0
HORVU.MOREX.r2.5HG0442220.1	1158	904.461	20	0.495214
HORVU.MOREX.r2.5HG0442230.1	570	316.591	0	0
HORVU.MOREX.r2.5HG0442240.1	333	91.7169	0	0
HORVU.MOREX.r2.5HG0442250.1	381	131.313	1035	176.517
HORVU.MOREX.r2.5HG0442260.1	2823	2569.46	0	0
HORVU.MOREX.r2.5HG0442270.1	858	604.461	0	0
HORVU.MOREX.r2.5HG0442280.1	1110	856.461	0	0
HORVU.MOREX.r2.5HG0442290.1	615	361.54	2	0.123887
HORVU.MOREX.r2.5HG0442300.1	561	307.6	3	0.218417
HORVU.MOREX.r2.5HG0442310.1	861	607.461	0	0
HORVU.MOREX.r2.5HG0442320.1	192	35.408	0	0
HORVU.MOREX.r2.5HG0442330.1	663	409.506	0	0
HORVU.MOREX.r2.5HG0442340.1	459	206.112	0	0
HORVU.MOREX.r2.5HG0442350.1	420	168.004	0	0
HORVU.MOREX.r2.5HG0442360.1	768	514.494	0	0
HORVU.MOREX.r2.5HG0442370.1	1464	1210.46	333	6.16093
HORVU.MOREX.r2.5HG0442380.1	1176	922.461	0	0
HORVU.MOREX.r2.5HG0442390.1	267	55.4693	0	0
HORVU.MOREX.r2.5HG0442400.1	484	230.868	0	0
HORVU.MOREX.r2.5HG0442410.1	1293	1039.46	868	18.701
HORVU.MOREX.r2.5HG0442420.1	1233	979.461	0	0
HORVU.MOREX.r2.5HG0442430.1	972	718.461	0	0
HORVU.MOREX.r2.5HG0442440.1	201	37.6014	0	0
HORVU.MOREX.r2.5HG0442450.1	192	35.408	0	0
HORVU.MOREX.r2.5HG0442460.1	507	253.782	0	0
HORVU.MOREX.r2.5HG0442470.1	1410	1156.46	0	0
HORVU.MOREX.r2.5HG0442480.1	561	307.6	0	0
HORVU.MOREX.r2.5HG0442490.1	246	48.9035	0	0
HORVU.MOREX.r2.5HG0442500.1	459	206.112	0	0
HORVU.MOREX.r2.5HG0442510.1	201	37.6014	0	0
HORVU.MOREX.r2.5HG0442520.1	408	156.5	0	0
HORVU.MOREX.r2.5HG0442530.1	363	115.467	3	0.581855
HORVU.MOREX.r2.5HG0442540.1	1074	820.461	1	0.0272957
HORVU.MOREX.r2.5HG0442550.1	354	107.93	0	0
HORVU.MOREX.r2.5HG0442560.1	366	118.028	0	0
HORVU.MOREX.r2.5HG0442570.1	378	128.582	1	0.17417
HORVU.MOREX.r2.5HG0442580.1	303	72.1709	0	0
HORVU.MOREX.r2.5HG0442590.1	312	77.5916	0	0
HORVU.MOREX.r2.5HG0442600.1	870	616.461	8889	322.924
HORVU.MOREX.r2.5HG0442610.1	1461	1207.46	0	0
HORVU.MOREX.r2.5HG0442620.1	765	511.494	0	0
HORVU.MOREX.r2.5HG0442630.1	432	179.621	0	0
HORVU.MOREX.r2.5HG0442640.1	771	517.494	0	0
HORVU.MOREX.r2.5HG0442650.1	765	511.494	0	0
HORVU.MOREX.r2.5HG0442660.1	312	77.5916	0	0
HORVU.MOREX.r2.5HG0442670.1	480	226.882	0	0
HORVU.MOREX.r2.5HG0442680.1	1467	1213.46	2	0.0369111
HORVU.MOREX.r2.5HG0442690.1	1188	934.461	0	0
HORVU.MOREX.r2.5HG0442700.1	1161	907.461	0	0
HORVU.MOREX.r2.5HG0442710.1	459	206.112	0	0
HORVU.MOREX.r2.5HG0442720.1	1281	1027.46	507	11.0508
HORVU.MOREX.r2.5HG0442730.1	264	54.4688	0	0
HORVU.MOREX.r2.5HG0442740.1	1761	1507.46	0	0
HORVU.MOREX.r2.5HG0442750.1	246	48.9035	0	0
HORVU.MOREX.r2.5HG0442760.1	219	42.0496	0	0
HORVU.MOREX.r2.5HG0442770.1	333	91.7169	0	0
HORVU.MOREX.r2.5HG0442780.1	495	241.812	0	0
HORVU.MOREX.r2.5HG0442790.1	939	685.461	0	0
HORVU.MOREX.r2.5HG0442800.1	312	77.5916	3	0.865883
HORVU.MOREX.r2.5HG0442810.1	465	212.037	11	1.16181
HORVU.MOREX.r2.5HG0442820.1	1326	1072.46	109	2.27613
HORVU.MOREX.r2.5HG0442830.1	1971	1717.46	0	0
HORVU.MOREX.r2.5HG0442840.1	192	35.408	0	0
HORVU.MOREX.r2.5HG0442850.1	738	484.494	0	0
HORVU.MOREX.r2.5HG0442860.1	249	49.695	0	0
HORVU.MOREX.r2.5HG0442870.1	1215	961.461	5	0.116464
HORVU.MOREX.r2.5HG0442880.1	276	59.0513	32	12.1359
HORVU.MOREX.r2.5HG0442890.1	1134	880.461	0	0
HORVU.MOREX.r2.5HG0442900.1	297	68.8985	5	1.62522
HORVU.MOREX.r2.5HG0442910.1	357	110.412	0	0
HORVU.MOREX.r2.5HG0442920.1	351	105.5	165	35.0256
HORVU.MOREX.r2.5HG0442930.1	669	415.506	20	1.07797
HORVU.MOREX.r2.5HG0442940.1	879	625.461	133	4.76216
HORVU.MOREX.r2.5HG0442950.1	984	730.461	1958	60.03
HORVU.MOREX.r2.5HG0442960.1	618	364.529	117	7.18797
HORVU.MOREX.r2.5HG0442970.1	1230	976.461	3933	90.2031
HORVU.MOREX.r2.5HG0442980.1	1215	961.461	114	2.65537
HORVU.MOREX.r2.5HG0442990.1	663	409.506	0	0
HORVU.MOREX.r2.5HG0443000.1	2439	2185.46	2	0.0204946
HORVU.MOREX.r2.5HG0443010.1	369	120.657	0	0
HORVU.MOREX.r2.5HG0443020.1	156	28.6472	0	0
HORVU.MOREX.r2.5HG0443030.1	2772	2518.46	514	4.57068
HORVU.MOREX.r2.5HG0443040.1	303	72.1709	366	113.572
HORVU.MOREX.r2.5HG0443050.1	300	70.5627	0	0
HORVU.MOREX.r2.5HG0443060.1	2463	2209.46	216	2.18937
HORVU.MOREX.r2.5HG0443070.1	744	490.494	6	0.273949
HORVU.MOREX.r2.5HG0443080.1	1533	1279.46	240	4.20085
HORVU.MOREX.r2.5HG0443090.1	2238	1984.46	14	0.157993
HORVU.MOREX.r2.5HG0443100.1	540	286.663	0	0
HORVU.MOREX.r2.5HG0443110.1	441	188.429	0	0
HORVU.MOREX.r2.5HG0443120.1	1887	1633.46	0	0
HORVU.MOREX.r2.5HG0443130.1	1119	865.461	305	7.89232
HORVU.MOREX.r2.5HG0443140.1	333	91.7169	0	0
HORVU.MOREX.r2.5HG0443150.1	576	322.582	0	0
HORVU.MOREX.r2.5HG0443160.1	342	98.4235	0	0
HORVU.MOREX.r2.5HG0443170.1	324	85.4849	0	0
HORVU.MOREX.r2.5HG0443180.1	594	340.582	0	0
HORVU.MOREX.r2.5HG0443190.1	1104	850.461	830	21.8563
HORVU.MOREX.r2.5HG0443200.1	345	100.746	0	0
HORVU.MOREX.r2.5HG0443210.1	1371	1117.46	0	0
HORVU.MOREX.r2.5HG0443220.1	1179	925.461	3	0.0725965
HORVU.MOREX.r2.5HG0443230.1	366	118.028	0	0
HORVU.MOREX.r2.5HG0443240.1	324	85.4849	1	0.261977
HORVU.MOREX.r2.5HG0443250.1	1536	1282.46	224	3.91162
HORVU.MOREX.r2.5HG0443260.1	1155	901.461	133	3.30413
HORVU.MOREX.r2.5HG0443270.1	360	112.92	0	0
HORVU.MOREX.r2.5HG0443280.1	1539	1285.46	125	2.17773
HORVU.MOREX.r2.5HG0443290.1	648	394.506	330	18.7332
HORVU.MOREX.r2.5HG0443300.1	438	185.484	0	0
HORVU.MOREX.r2.5HG0443310.1	438	185.484	0	0
HORVU.MOREX.r2.5HG0443320.1	495	241.812	4	0.370455
HORVU.MOREX.r2.5HG0443330.1	651	397.506	0	0
HORVU.MOREX.r2.5HG0443340.1	456	203.179	0	0
HORVU.MOREX.r2.5HG0443350.1	1200	946.461	0	0
HORVU.MOREX.r2.5HG0443360.1	330	89.6568	0	0
HORVU.MOREX.r2.5HG0443370.1	630	376.518	0	0
HORVU.MOREX.r2.5HG0443380.1	1977	1723.46	0	0
HORVU.MOREX.r2.5HG0443390.1	432	179.621	0	0
HORVU.MOREX.r2.5HG0443400.1	1041	787.461	1	0.0284396
HORVU.MOREX.r2.5HG0443410.1	1116	862.461	91	2.36295
HORVU.MOREX.r2.5HG0443420.1	243	48.1699	0	0
HORVU.MOREX.r2.5HG0443430.1	831	577.461	0	0
HORVU.MOREX.r2.5HG0443440.1	1113	859.461	0	0
HORVU.MOREX.r2.5HG0443450.1	3222	2968.46	0	0
HORVU.MOREX.r2.5HG0443460.1	759	505.494	0	0
HORVU.MOREX.r2.5HG0443470.1	348	103.069	1	0.217282
HORVU.MOREX.r2.5HG0443480.1	396	145.156	0	0
HORVU.MOREX.r2.5HG0443490.1	237	46.4585	0	0
HORVU.MOREX.r2.5HG0443500.1	312	77.5916	4	1.15451
HORVU.MOREX.r2.5HG0443510.1	1482	1228.46	6	0.109381
HORVU.MOREX.r2.5HG0443520.1	1113	859.461	5	0.130286
HORVU.MOREX.r2.5HG0443530.1	885	631.461	0	0
HORVU.MOREX.r2.5HG0443540.1	1026	772.461	64	1.85548
HORVU.MOREX.r2.5HG0443550.1	411	159.415	0	0
HORVU.MOREX.r2.5HG0443560.1	447	194.309	0	0
HORVU.MOREX.r2.5HG0443570.1	2013	1759.46	156	1.98563
HORVU.MOREX.r2.5HG0443580.1	1416	1162.46	0	0
HORVU.MOREX.r2.5HG0443590.1	2403	2149.46	0	0
HORVU.MOREX.r2.5HG0443600.1	2259	2005.46	0	0
HORVU.MOREX.r2.5HG0443610.1	594	340.582	0	0
HORVU.MOREX.r2.5HG0443620.1	771	517.494	0	0
HORVU.MOREX.r2.5HG0443630.1	357	110.412	0	0
HORVU.MOREX.r2.5HG0443640.1	2238	1984.46	478	5.39433
HORVU.MOREX.r2.5HG0443650.1	309	75.7199	0	0
HORVU.MOREX.r2.5HG0443660.1	549	295.646	8	0.605997
HORVU.MOREX.r2.5HG0443670.1	1323	1069.46	2924	61.2301
HORVU.MOREX.r2.5HG0443680.1	2352	2098.46	318	3.39374
HORVU.MOREX.r2.5HG0443690.1	237	46.4585	0	0
HORVU.MOREX.r2.5HG0443700.1	423	170.877	0	0
HORVU.MOREX.r2.5HG0443710.1	342	98.4235	0	0
HORVU.MOREX.r2.5HG0443720.1	699	445.494	55	2.76486
HORVU.MOREX.r2.5HG0443730.1	1674	1420.46	7	0.110362
HORVU.MOREX.r2.5HG0443740.1	1296	1042.46	99	2.12681
HORVU.MOREX.r2.5HG0443750.1	396	145.156	2	0.308566
HORVU.MOREX.r2.5HG0443760.1	741	487.494	1.2464	0.0572588
HORVU.MOREX.r2.5HG0443770.1	219	42.0496	0	0
HORVU.MOREX.r2.5HG0443780.1	2232	1978.46	0	0
HORVU.MOREX.r2.5HG0443790.1	273	57.8942	0	0
HORVU.MOREX.r2.5HG0443800.1	1686	1432.46	532	8.31728
HORVU.MOREX.r2.5HG0443810.1	507	253.782	3	0.264736
HORVU.MOREX.r2.5HG0443820.1	2235	1981.46	0	0
HORVU.MOREX.r2.5HG0443830.1	2217	1963.46	3	0.0342178
HORVU.MOREX.r2.5HG0443840.1	192	35.408	0	0
HORVU.MOREX.r2.5HG0443850.1	762	508.494	124	5.46121
HORVU.MOREX.r2.5HG0443860.1	339	96.1691	181	42.1498
HORVU.MOREX.r2.5HG0443870.1	360	112.92	2	0.396655
HORVU.MOREX.r2.5HG0443880.1	207	38.9233	0.343219	0.197476
HORVU.MOREX.r2.5HG0443890.1	369	120.657	0	0
HORVU.MOREX.r2.5HG0443900.1	324	85.4849	11	2.88175
HORVU.MOREX.r2.5HG0443910.1	531	277.688	0	0
HORVU.MOREX.r2.5HG0443920.1	939	685.461	0	0
HORVU.MOREX.r2.5HG0443930.1	768	514.494	0	0
HORVU.MOREX.r2.5HG0443940.1	396	145.156	42	6.47989
HORVU.MOREX.r2.5HG0443950.1	897	643.461	22	0.76569
HORVU.MOREX.r2.5HG0443960.1	246	48.9035	0	0
HORVU.MOREX.r2.5HG0443970.1	1248	994.461	1101	24.7943
HORVU.MOREX.r2.5HG0443980.1	414	162.255	0	0
HORVU.MOREX.r2.5HG0443990.1	1506	1252.46	1	0.0178809
HORVU.MOREX.r2.5HG0444000.1	339	96.1691	0	0
HORVU.MOREX.r2.5HG0444010.1	3093	2839.46	2	0.0157742
HORVU.MOREX.r2.5HG0444020.1	861	607.461	607	22.3781
HORVU.MOREX.r2.5HG0444030.1	873	619.461	292.385	10.5705
HORVU.MOREX.r2.5HG0444040.1	1251	997.461	0	0
HORVU.MOREX.r2.5HG0444050.1	1224	970.461	0	0
HORVU.MOREX.r2.5HG0444060.1	339	96.1691	0	0
HORVU.MOREX.r2.5HG0444070.1	1140	886.461	2	0.0505269
HORVU.MOREX.r2.5HG0444080.1	654	400.506	0	0
HORVU.MOREX.r2.5HG0444090.1	2313	2059.46	711	7.73158
HORVU.MOREX.r2.5HG0444100.1	1200	946.461	751	17.7701
